"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048871","GO:0048871","multicellular organismal homeostasis","136/3609","428/14366",0.000980334627894514,0.0303145188590655,0.0255879152359887,"MFN2/MFAP2/KDM1A/SFN/GPR3/NCDN/SLC2A1/ELOVL1/PRKAA2/DOCK7/SGIP1/DRAM2/PRKAB2/CTSK/FLG/GBA/ILDR2/ADORA1/USH2A/ESRRG/GPR137B/ADAM17/VPS54/KDM3A/IL1A/PLCL1/INPP5D/PER2/PLCL2/NR1D2/IP6K1/ABHD6/GATA2/TP63/CLDN1/PROM1/LDB2/NMU/PLAC8/ELOVL6/PDGFC/CLCN3/ACSL1/LPCAT1/F2R/ADGRV1/APC/SLC12A2/CSF1R/IRF4/FOXC1/BMP6/MAK/BTBD9/ADGRF5/MRAP2/USP45/LAMA4/GJA1/CCN2/TNFAIP3/AQP1/EGFR/CLDN4/CD36/RP1/IL7/FABP5/DECR1/TMEM64/ANGPT1/EXT1/TNFRSF11B/HAS2/TJP2/ALDH1A1/SYK/NR4A3/TRIM32/PTGES/LIPA/SCD/NANOS1/ADAM8/TPP1/TUB/EXT2/GPR137/LTBP3/YAP1/JAM3/ADIPOR2/SCNN1A/WNT10B/SLC11A2/TNS2/STAT6/DDIT3/OAS1/P2RX7/P2RX4/AKAP11/RB1/EDNRB/DIO2/GATM/CTSH/IGF1R/ABCA3/ZG16B/ABAT/CORO1A/NOD2/CDH3/TRPV2/FLCN/NF1/KRT16/PLEKHM1/ITGB3/PECAM1/SOX9/ACTG1/MYO5B/TNFRSF11A/ZNF516/ACP5/PRKACA/NR1H2/MKKS/ID1/NTSR1/TFF3/RAC2/APLN/ATP6AP1",136
"GO:0051017","GO:0051017","actin filament bundle assembly","53/3609","143/14366",0.000982893956181305,0.0303145188590655,0.0255879152359887,"MTOR/SLC9A1/WASF2/MYO1B/CUL3/CD47/PLS1/ADD1/PTGER4/PIK3R1/SYNPO/NEDD9/PHACTR1/CARMIL1/MICAL1/CCN2/FSCN1/PPP1R9A/ARHGEF5/DLC1/SFRP1/TESK1/TGFBR1/LPAR1/ABL1/AIF1L/NRP1/SORBS1/SWAP70/CORO1B/PPFIA1/NOX4/RDX/EPS8/RAPGEF3/LIMA1/PAWR/HSP90B1/FERMT2/GPR65/SMAD3/CORO2B/PFN1/ACTG1/SPIRE1/ROCK1/ARHGEF18/RHPN2/MKKS/ID1/SDC4/BAIAP2L2/FRMD7",53
"GO:0097485","GO:0097485","neuron projection guidance","69/3609","196/14366",0.000990914316182467,0.0304018737844464,0.0256616498855961,"EPHA2/EPHB2/LYPLA2/SEMA6C/EFNA4/EFNA3/EFNA1/LHX4/LAMC2/LHX9/PLXNA2/GDF7/SEMA4C/NRP2/GBX2/ROBO2/EPHA6/GAP43/PLXNA1/PLXND1/RYK/EPHA5/BMPR1B/PALLD/ISL1/FOXD1/SEMA6A/SLIT3/TUBB2B/FYN/HOXA2/GLI3/SEMA3A/PLXNA4/FZD3/EXT1/GATA3/KIF5B/NRP1/MYPN/SEMA4G/PAX6/NECTIN1/ROBO3/ROBO4/FEZ1/PTPRO/KIF5A/PLXNC1/NRXN3/FLRT2/RPS6KA5/CYFIP1/SEMA6D/NPTN/ISL2/EFNB3/LHX1/WNT3/NOG/LAMA1/PTPRM/LAMA3/RNF165/SMAD4/SEMA6B/LAMA5/RAC2/OPHN1",69
"GO:0010256","GO:0010256","endomembrane system organization","148/3609","471/14366",0.00101440211028908,0.0304382497478738,0.0256923541521931,"PLEKHM2/EMC1/RCC1/PLK3/HOOK1/TMED5/SEC22B/PDE4DIP/SNAPIN/TOR1AIP2/TGFB2/SNAP47/UBXN2A/EHD3/SPAST/YIPF4/ATL2/RTN4/DYSF/EIF2AK3/TMEM127/FER1L5/GORASP2/PTPRN/ARL8B/PDCD6IP/GORASP1/ALS2CL/SEC61A1/RAB7A/DNAJC13/PLSCR4/PLSCR1/GAK/HTT/STX18/USO1/SCARB2/TRAM1L1/CLCN3/CERT1/F2R/LYSMD3/YIPF5/TMED9/SQSTM1/TBPL1/STX11/SNX9/SUN3/STX1A/CCDC136/REEP4/BIN3/CLU/TRAM1/CHMP4C/WASHC5/NEK6/STXBP1/GOLGA2/SURF4/COL5A1/USP6NL/STAM/ARHGAP21/RAB18/SRGN/MYOF/PI4K2A/ZFYVE27/SHTN1/SMPD1/OSBP/STX3/VPS37C/MYRF/RTN3/FOLR1/RAB30/RAB38/DYNC2H1/ZW10/VPS11/RNF26/SNX19/PARP11/NEMP1/EEA1/GOLGA2P5/ANO4/CORO1C/P2RX7/COG3/PRKD1/ATL1/TMED10/GOLGA5/SERPINA5/AKT1/GOLGA8S/ATP10A/EMC7/GOLGA8A/GOLGA8B/VPS18/SNAP23/RAB27A/MAP2K1/SPESP1/TMED3/FAM174B/BAIAP3/PRKCB/PRRT2/STX1B/NUP93/KIFC3/MTSS2/CHMP1A/TLCD1/MYO18A/NSF/CCDC47/SYNGR2/NPLOC4/EPB41L3/CHMP1B/REEP6/AP3D1/SGTA/MAP2K2/RFX2/PLEKHF1/SIRT2/NECTIN2/BLOC1S3/DMPK/TBC1D20/RAB22A/SNAP29/MAPK1/BAIAP2L2/SYNGR1/PHETA2/PACSIN2/ABCD1/EMD",148
"GO:0009214","GO:0009214","cyclic nucleotide catabolic process","9/3609","13/14366",0.00102203031471909,0.0304382497478738,0.0256923541521931,"PDE4B/PDE5A/PDE4D/PDE7B/PDE10A/PDE7A/PDE8A/CNP/PDE9A",9
"GO:0045576","GO:0045576","mast cell activation","22/3609","47/14366",0.00102421919768586,0.0304382497478738,0.0256923541521931,"PIK3CD/S100A13/GATA2/PLSCR1/KIT/TSLP/LAT2/SYK/NR4A3/STXBP1/GAB2/CBL/RASGRP1/SNAP23/PDPK1/FOXF1/UNC13D/STXBP2/NECTIN2/SPHK2/HMOX1/RAC2",22
"GO:0008544","GO:0008544","epidermis development","79/3609","230/14366",0.00102666954594247,0.0304382497478738,0.0256923541521931,"ERRFI1/PLOD1/KAZN/EPHA2/CLIC4/SFN/MCOLN3/TXNIP/FLG/GORAB/LAMC2/LAMB3/USH2A/TGFB2/CHML/FLNB/PLS1/TP63/LDB2/EREG/PITX2/PALLD/SPINK5/FOXC1/PPARD/CCN2/LATS1/PDGFA/EGFR/ASAH1/FZD3/FABP5/ESRP1/FZD6/EXT1/SHARPIN/ANXA1/KLF4/AGPAT2/AKR1C3/MACROH2A2/COL17A1/PAX6/MYO7A/YAP1/EXPH5/EMP1/WNT10B/CYP27B1/TNFRSF19/SCEL/SLITRK6/DCT/PRKCH/SGPP1/ZFP36L1/MAP2K1/TRADD/CDH3/FLOT2/KRT15/KRT16/HOXB13/SOX9/EVPL/MAFG/APCDD1/ROCK1/GATA6/LAMA3/SMAD4/KEAP1/FERMT1/SRSF6/STK4/LAMA5/STS/ATP7A/NSDHL",79
"GO:0009100","GO:0009100","glycoprotein metabolic process","110/3609","337/14366",0.00103649839203043,0.0304382497478738,0.0256923541521931,"PARK7/DDOST/MAN1C1/DHDDS/ST6GALNAC3/HS2ST1/ALG14/EXTL2/COL11A1/KRTCAP2/SOAT1/B3GALNT2/C1GALT1C1L/TET3/GALNT5/GALNT3/TRAK2/EDEM1/GORASP1/TRAK1/POMGNT2/GMPPB/EOGT/GXYLT2/ST3GAL6/B4GALT4/PXYLP1/PTX3/B3GALNT1/ALG3/BMPR1B/NDNF/GALNT7/MARCHF6/GCNT4/ST8SIA4/CHSY3/GFPT2/MGAT1/PPARD/DSE/EXTL3/EXT1/ST3GAL1/CTSL/ERP44/GOLGA2/DOLK/DOLPP1/GBGT1/MAN1B1/ST8SIA6/CHST3/TCF7L2/CHST15/EXT2/SLC35C1/VEGFB/RAB1B/B4GAT1/POGLUT3/ALG9/DPAGT1/STT3A/ST3GAL4/ST8SIA1/GXYLT1/GALNT6/PAWR/GNPTAB/CHST11/B3GLCT/SERP2/COG3/TRIM13/TMTC4/HIF1A/ENTPD5/POMT2/CHP1/GANC/GCNT3/MAN2A2/ALG1/XYLT1/B3GNT9/CHST4/MPDU1/TMEM106A/XYLT2/ST6GALNAC2/CANT1/ENGASE/NPC1/ST8SIA5/B3GNT3/DPY19L3/FBXO27/FUT1/BMP2/PLCB1/SLC2A10/B4GALT5/B3GALT5/BACE2/RNF185/PMM1/ATP7A/ITM2A/HS6ST2",110
"GO:0003012","GO:0003012","muscle system process","114/3609","351/14366",0.00103765018823658,0.0304382497478738,0.0256923541521931,"ERRFI1/MTOR/HTR1D/MYOM3/SELENON/TRIM63/SLC9A1/PDE4B/ATP1A1/NOS1AP/RGS4/RCSD1/ATP1B1/RGS2/ADORA1/MYBPH/AGT/FKBP1B/EHD3/CALM2/ASB3/KLHL41/LMCD1/STAC/CACNA1D/KIT/NMU/RAP1GDS1/PPP3CA/ITGA2/IL6ST/PDE4D/CERT1/F2R/KCNN2/NKX2-5/EDN1/DDX39B/MLIP/GJA1/CCN2/GTF2IRD1/CACNA2D1/DOCK4/KCNH2/STC1/TPM2/NR4A3/KLF4/PRKG1/KCNMA1/HTR7/MYOF/PLCE1/GSTO1/APBB1/PIK3C2A/VEGFB/GRK2/TPCN2/CTTN/KCNE3/ARHGAP42/CRYAB/SPX/KCNJ8/SSPN/ATP2B1/TBX3/P2RX4/ATP8A2/EDNRB/MIR17HG/PARP2/LTB4R/AKAP6/CALM1/GATM/SMAD3/CCDC78/ABAT/NOL3/STAC2/ORMDL3/JUP/GJC1/TBX2/SPHK1/ROCK1/GATA6/DSG2/SMAD7/SMAD4/NEDD4L/GAMT/DAPK3/PIN1/PRKACA/TPM4/RYR1/DMPK/CALM3/TRPM4/TNNT1/MKKS/MYL9/ADA/PDE9A/HMOX1/PLA2G6/SMPX/SLC6A8/EMD/TAFAZZIN",114
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","86/3609","254/14366",0.00104380706278486,0.0304382497478738,0.0256923541521931,"PLEKHG5/MUL1/TRIM62/WLS/CTH/S100A4/S100A13/ASH1L/SLC20A1/STAT1/CASP10/CASP8/IRAK2/MYD88/SHISA5/TRIML2/PLK2/F2R/F2RL1/CXXC5/SQSTM1/IRAK1BP1/FYN/GJA1/TNFAIP3/CARD11/CD36/IKBKB/MTDH/ANGPT1/EEF1D/SHARPIN/LPAR1/TRIM32/NEK6/ABL1/TRIM8/TRIM6/TMEM9B/GSTP1/FADD/BIRC3/CASP1/CARD16/TIRAP/LTBR/IRAK4/TNFRSF19/TRIM13/AJUBA/PRKD1/NFKBIA/AKT1/MAPKBP1/CAPN3/PDPK1/LITAF/GPRC5B/PRKCB/PYCARD/NOD2/TRADD/PLCG2/PER1/TRAF4/TIAF1/TMEM106A/MAP3K14/MAP3K3/CANT1/ROCK1/MALT1/BST2/RELB/PPM1N/PPP5C/SPHK2/SIRPA/CPNE1/TGM2/S100B/HMOX1/APOL3/CCDC22/MID2/AVPR2",86
"GO:1903522","GO:1903522","regulation of blood circulation","68/3609","193/14366",0.00104691712509607,0.0304382497478738,0.0256923541521931,"SLC9A1/CYP2J2/PDE4B/ATP1A1/NOS1AP/RGS4/ATP1B1/RGS2/ADORA1/TGFB2/AGT/WDR35/FKBP1B/EHD3/CALM2/ASB3/PER2/HRH1/THRB/CACNA1D/SHOX2/NMU/ISL1/PDE4D/HMGCR/F2R/KCNN2/NKX2-5/HRH2/EDN1/TBX18/BVES/GJA1/CCN2/EGFR/CACNA2D1/SEMA3A/DOCK4/KCNH2/STC1/CELF2/RNLS/GSTO1/ADM/GRK2/KCNE3/ARHGAP42/SPX/KCNMB4/ATP2B1/P2RX4/GCH1/CALM1/AKT1/ATP2A3/JUP/GJC1/TBX2/ACE/DSG2/SMAD7/PRKACA/DMPK/CALM3/TRPM4/ADA/APLN/AVPR2",68
"GO:0032963","GO:0032963","collagen metabolic process","35/3609","86/14366",0.00105963933835862,0.0304382497478738,0.0256923541521931,"ERRFI1/P3H1/RAP1A/CTSK/EMILIN1/FAP/P3H2/ADAMTS3/ITGA2/F2R/PDGFRB/PPARD/CCN2/COL1A2/CTSL/COL5A1/VIM/VSIR/MMP8/MMP1/P3H3/TNS2/MMP17/MMP14/HIF1A/LARP6/FURIN/MMP15/CYGB/SERPINB7/PEPD/TGFB1/KLK6/MMP9/MMP11",35
"GO:0022612","GO:0022612","gland morphogenesis","42/3609","108/14366",0.00106903382476333,0.0304382497478738,0.0256923541521931,"EPHA2/RPS6KA1/ELF3/TGFB2/GDF7/TGFA/HOXD13/CUL3/TGFBR2/PLXNA1/PLXND1/TP63/AREG/FBXW7/FGF1/CSF1R/DDR1/TNFAIP3/PDGFA/GLI3/SEMA3A/PTN/SFRP1/POLB/PLAG1/NRP1/NRG3/PAX6/MDK/STAT6/NTN4/TBX3/FOXA1/HOXB13/NOG/TBX2/SOX9/LAMA1/TGFB1/TGM2/LAMA5/MSN",42
"GO:0001755","GO:0001755","neural crest cell migration","23/3609","50/14366",0.00107001355768976,0.0304382497478738,0.0256923541521931,"PHACTR4/SEMA6C/SEMA4C/NRP2/GBX2/PITX2/ISL1/SEMA6A/TWIST1/SEMA3A/NRP1/SEMA4G/FOLR1/ALX1/CORO1C/EDNRB/HIF1A/SEMA6D/SOX8/SEMA6B/LAMA5/TBX1/SOX10",23
"GO:0003179","GO:0003179","heart valve morphogenesis","23/3609","50/14366",0.00107001355768976,0.0304382497478738,0.0256923541521931,"MTOR/CCN1/EFNA1/MDM4/TGFB2/EMILIN1/TGFBR2/ROBO2/SLIT3/NKX2-5/TWIST1/SNAI2/OLFM1/GATA3/DCHS1/RB1/SMAD6/STRA6/SOX9/ROCK1/SMAD4/TGFB1/BMP2",23
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","23/3609","50/14366",0.00107001355768976,0.0304382497478738,0.0256923541521931,"MTOR/TGFB2/TGFBR2/LEF1/DAB2/ISL1/FOXC1/TWIST1/LOXL2/SDCBP/TGFBR1/OLFM1/BAMBI/TCF7L2/MDK/ALX1/FERMT2/SMAD3/TGFB1I1/SMAD2/SMAD4/TGFB1/BMP2",23
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","23/3609","50/14366",0.00107001355768976,0.0304382497478738,0.0256923541521931,"WNT9A/MBOAT2/PKDCC/RARB/SHOX2/BMPR1B/BMP6/RUNX2/CCN2/SCIN/GLI3/LOXL2/SNAI2/CCN4/TGFBR1/SOX6/MDK/LTBP3/SMAD3/MAF/RFLNB/SOX9/SMAD7",23
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","23/3609","50/14366",0.00107001355768976,0.0304382497478738,0.0256923541521931,"MTOR/TIPRL/PPP1R15B/FKBP1B/CALM2/GNAI2/GSK3B/HTT/PDGFRB/PPP1R11/IKBKB/MASTL/HSP90B1/NUAK1/LGALS3/CALM1/PPP4R4/PPP1R1B/ROCK1/CALM3/PPP1R15A/PPP6R1/RCAN1",23
"GO:0014033","GO:0014033","neural crest cell differentiation","34/3609","83/14366",0.00108373895584118,0.0306797598127019,0.0258962082557726,"PHACTR4/PEF1/SEMA6C/SEMA4C/NRP2/GBX2/PITX2/ISL1/SEMA6A/FOXC1/EDN1/CITED2/TWIST1/SEMA3A/SFRP1/SNAI2/EXT1/NRP1/SEMA4G/FOLR1/ALX1/CORO1C/EDNRB/HIF1A/SEMA6D/SOX8/SOX9/CDH2/SMAD4/SEMA6B/LAMA5/TBX1/MAPK1/SOX10",34
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","33/3609","80/14366",0.00110562468922017,0.0311128316079611,0.0262617560132583,"ERRFI1/EFNA1/ADORA1/AGT/ADAM17/SOCS5/TGFA/NCK2/SH3BP5/DOCK3/RAP2B/EPGN/EREG/AREG/BTC/FBXW7/CSF1R/NEDD9/ABI1/AFAP1L2/NOX4/CBL/GPRC5A/ERBB3/GPRC5B/GGNBP2/SRCIN1/ACE/PRNP/PTPN1/CASS4/PDGFB/RAP2C",33
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","41/3609","105/14366",0.00110965559830441,0.0311128316079611,0.0262617560132583,"CCN1/NID1/EMILIN1/CCDC80/GSK3B/KDR/NDNF/CCL28/NEDD9/CARMIL1/CD36/PTN/SFRP1/HAS2/TESK1/ABL1/RSU1/NRP1/HSD17B12/MDK/PTPRJ/FERMT2/FMN1/SMAD3/IQGAP1/EMP2/CDH13/FOXF1/JUP/ITGA3/UNC13D/P4HB/ROCK1/FUT1/MYADM/FERMT1/RIN2/STK4/SDC4/CASS4/PDGFB",41
"GO:0016125","GO:0016125","sterol metabolic process","46/3609","121/14366",0.00111858686344309,0.0312139000941739,0.0263470660216496,"LDLRAP1/DHCR24/PRKAA2/GBA/HSD17B7/SOAT1/LBR/HDLBP/MSMO1/CYP4V2/HMGCS1/HMGCR/FGF1/PPARD/CYP51A1/INSIG1/FDFT1/EPHX2/SQLE/VLDLR/IDI1/LIPA/ERLIN1/SMPD1/CYB5R2/DHCR7/DGAT2/FDX1/SC5D/LIMA1/MVK/SCARB1/PIP4P1/NPC2/ERG28/MVD/NFE2L1/NPC1/LIPE/LSS/SEC14L2/APOL1/SREBF2/CYB5R3/EBP/NSDHL",46
"GO:1904888","GO:1904888","cranial skeletal system development","26/3609","59/14366",0.00114965378519675,0.0315354934353307,0.0266185169126314,"SLC39A1/PRRX1/TGFB2/TGFBR2/SETD2/TP63/NIPBL/RUNX2/MTHFD1L/TWIST1/HOXA2/GLI3/INSIG1/EXT1/TGFBR1/TULP3/CHST11/MMP14/SIX1/SIX4/SMAD3/LHX1/EIF4A3/SMAD2/SLC39A3/TBX1",26
"GO:0002009","GO:0002009","morphogenesis of an epithelium","142/3609","451/14366",0.00116115688752507,0.0315354934353307,0.0266185169126314,"PIK3CD/MTOR/EPHA2/LUZP1/CLIC4/PHACTR4/CCN1/PBX1/GORAB/TGFB2/AGT/KIF26B/RPS7/ADAM17/GDF7/SEMA4C/BBS5/HOXD13/STAT1/FZD7/GBX2/TGFBR2/SETD2/CELSR3/IFT57/PLXNA1/PLXND1/RYK/TP63/WDR1/KDR/GRSF1/AREG/SHROOM3/PKD2/LEF1/BBS7/FGF2/SPRY1/VEGFC/ADAMTS16/DAB2/FOXD1/FGF1/CSF1R/NKX2-5/EDN1/DDR1/TBX18/GJA1/CITED2/MTHFD1L/PDGFA/TWIST1/HOXA5/GLI3/COBL/SEMA3A/PODXL/DLC1/FZD3/SFRP1/EYA1/FZD6/CTHRC1/EXT1/MLLT3/KLF4/ABL1/COL5A1/GATA3/NRP1/DLG5/DCHS1/ADM/LIN7C/WT1/MDK/FOLR1/YAP1/TULP3/PRICKLE1/NTN4/TBX3/FREM2/SETDB2/MMP14/AJUBA/NFATC4/FOXA1/FERMT2/SIX1/SIX4/HIF1A/FMN1/SMAD3/CTSH/ALDH1A3/SOX8/TGFB1I1/NKD1/SALL1/NDRG4/ZDHHC7/FOXF1/PFN1/LHX1/KRT16/WNK4/FZD2/HOXB2/HOXB7/HOXB13/NOG/TBX2/SMURF2/SOX9/GRB2/SOCS3/ACTG1/LAMA1/LAMA3/SMAD4/PRKACA/TGFB1/PLEKHA4/BRSK1/FERMT1/BMP2/MKKS/TGM2/STK4/SDC4/SALL4/LAMA5/LIF/SH3BP1/SOX10/MAGED1/MSN/OPHN1/ATP7A",142
"GO:0052548","GO:0052548","regulation of endopeptidase activity","108/3609","331/14366",0.00116194883486468,0.0315354934353307,0.0266185169126314,"PARK7/CASP9/ATP13A2/MUL1/RPS6KA1/SFN/IFI6/LAPTM5/DHCR24/CCN1/F3/NGF/EFNA3/EFNA1/IFI16/AGT/WDR35/XDH/BIRC6/CRIM1/EIF2AK3/TFPI/CASP10/CASP8/COL6A3/BOK/PPARG/PROS1/IFT57/FETUB/TP63/SNCA/SH3RF1/F2R/TNFAIP8/FNIP1/SPINK1/SPINK5/CYFIP2/SERPINB1/KHDC1/CASP8AP2/MICAL1/FYN/CCN2/MAP3K5/AQP1/SERPINE1/DNAJB6/SOX7/DLC1/DAPK1/SYK/KLF4/TNFSF15/VSIR/CTSD/FADD/PICALM/BIRC3/CASP1/CARD16/CRYAB/SORL1/BLID/A2M/OVOS2/PEBP1/PSME1/PSME2/TMED10/LGMN/SERPINA1/SERPINA5/AKT1/THBS1/APH1B/SMAD3/CTSH/FURIN/PYCARD/NOL3/WFDC1/ATP2A3/NLRP1/PSME3/MAPT/UBE2Z/TIMP2/ROCK1/MALT1/PMAIP1/SERPINB7/SERPINB2/CDKN2D/BST2/GPI/PSENEN/NLRP2/PRNP/CST7/WFDC3/MMP9/ADRM1/CSTB/GRAMD4/AIFM1/MAGEA3",108
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","15/3609","28/14366",0.00116750778939996,0.0315354934353307,0.0266185169126314,"TGFBR3/EFNA1/TGFB2/RTN4/TGFBR2/SPRY1/TWIST1/SNAI2/HAS2/TGFBR1/OLFM1/TBX3/NOG/SMAD4/BMP2",15
"GO:0098801","GO:0098801","regulation of renal system process","15/3609","28/14366",0.00116750778939996,0.0315354934353307,0.0266185169126314,"ADORA1/AGT/GNAI2/F2R/F2RL1/EDN1/GJA1/STC1/PTPRO/SPX/EDNRB/CORO2B/EMP2/PDGFB/AVPR2",15
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","60/3609","167/14366",0.00116762575299128,0.0315354934353307,0.0266185169126314,"PIK3CD/MTOR/F3/VASH2/ADAM17/RTN4/TGFA/ITGA4/FZD7/NRP2/PTPRN/GATA2/TP63/CLDN1/KDR/EPGN/AREG/FGF2/VEGFC/FGF1/BMP6/TNFAIP3/TWIST1/EGFR/DLX6/PTN/SFRP1/EYA1/OSR2/HAS2/TGFBR1/NR4A3/JCAD/NRP1/TCF7L2/MDK/VEGFB/CCND1/YAP1/PRKD1/HIF1A/PGF/AKT1/PDPK1/NOD2/CDH3/CDH13/STAT5A/GRN/ITGB3/NOG/SOX9/BMP2/ID1/SRSF6/TBX1/HMOX1/PDGFB/ATP7A/APLN",60
"GO:0031644","GO:0031644","regulation of nervous system process","45/3609","118/14366",0.00116778192414109,0.0315354934353307,0.0266185169126314,"MTOR/SLC9A1/OPRD1/GBA/RGS4/ADORA1/AGT/EIF2AK3/IGSF11/MGLL/ACP3/NMU/ITGA2/F2R/EDN1/TNFRSF21/FIG4/GRM1/STX1A/NPTX2/FABP5/RIMS2/CCN3/UNC13B/MYRF/TENM4/MTMR2/SPX/RNF10/EDNRB/ZFHX2/ABAT/STX1B/TMEM98/EIF4A3/NPTX1/DLGAP1/CST7/ZMYND8/NTSR1/S100B/SOX10/TYMP/NLGN4X/HTR2C",45
"GO:0002062","GO:0002062","chondrocyte differentiation","39/3609","99/14366",0.00119148131048906,0.0320278921076418,0.0270341413712608,"COL11A1/WNT9A/MBOAT2/PKDCC/EIF2AK3/RARB/TGFBR2/SHOX2/BMPR1B/TGFBI/BMP6/MAPK14/RUNX2/CCN2/SCIN/GLI3/CREB3L2/LOXL2/SNAI2/OSR2/EXT1/CCN3/CCN4/TGFBR1/COL27A1/SOX6/MDK/LTBP3/SNX19/WNT10B/HMGA2/CHST11/SMAD3/MAF/RFLNB/SOX9/SMAD7/TGFB1/BMP2",39
"GO:0051960","GO:0051960","regulation of nervous system development","125/3609","391/14366",0.00119733691265387,0.0320383301742085,0.0270429519469383,"AGRN/CLSTN1/MTOR/EPHB2/KDM1A/DOCK7/ADGRL2/LPAR3/AMIGO1/NGF/SEMA6C/PLXNA2/GJC2/TRIM11/ID2/RTN4/EIF2AK3/SEMA4C/DLX1/TRAK2/GBX2/PER2/BHLHE40/RARB/GORASP1/TRAK1/ROBO2/PLXNA1/PLXND1/RYK/MME/SHOX2/PRKCI/SKIL/ETV5/IL1RAP/KIT/RUFY3/NKX6-1/GRID2/PPP3CA/VEGFC/IL6ST/SEMA6A/CTNNA1/TNFRSF21/TPBG/FIG4/TIAM2/THBS2/GLI3/EGFR/SEMA3A/PLXNA4/PTN/PCM1/FZD3/PLAG1/TRIM32/NRP1/ZNF365/DLG5/ZFYVE27/SEMA4G/SHTN1/EIF4G2/PAX6/MDK/MYRF/TENM4/MTMR2/YAP1/SORL1/CLSTN3/BHLHE41/AMIGO2/PLXNC1/RNF10/SPART/POU4F1/SLITRK6/DCT/NFATC4/NIN/PRKCH/HIF1A/FLRT2/AKT1/CYFIP1/SEMA6D/PRTG/MAP2K1/NPTN/METRN/SOX8/FBXO31/ASPA/EFNB3/TRPV2/NF1/TMEM98/MAPT/WNT3/NOG/SEMA6B/PTPRS/LGI4/SIRT2/TGFB1/BMP2/CST7/ID1/TGM2/OLIG2/S100B/LIF/SOX10/TSPO/TYMP/IL1RAPL1/SRPX2/PAK3/MCF2/SLITRK4/GDI1",125
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","101/3609","307/14366",0.00121813439759291,0.0322109123205798,0.0271886252908936,"TNFRSF14/ERRFI1/MTOR/EPHA2/EPHB2/TESK2/JAK1/IL12RB2/EFNA1/CLK2/ADORA1/AGT/ADAM17/PKDCC/SOCS5/TGFA/NCK2/MERTK/CLK1/SH3BP5/MST1R/DOCK3/EPHA6/RAP2B/IL12A/TXK/KIT/KDR/EPHA5/EPGN/EREG/AREG/BTC/FBXW7/PDGFC/ISL1/IL31RA/IL6ST/TSLP/SPINK1/CSF1R/PDGFRB/CLK4/BMP6/NEDD9/DDR1/FYN/PDGFA/EGFR/CD36/HIPK2/SFRP1/IL7/ANGPT1/ENPP2/TESK1/SYK/ABL1/ABI1/NRP1/AFAP1L2/CD81/WEE1/PTPRJ/OSBP/SCYL1/NOX4/CBL/STYK1/GPRC5A/ERBB3/PIBF1/TYRO3/MAP2K1/CSPG4/PEAK1/IQGAP1/IGF1R/MLST8/GPRC5B/NOD2/PLCG2/TNK1/GGNBP2/SRCIN1/ITGB3/ACE/PECAM1/SOCS3/MAP2K2/AXL/TGFB1/PPP2R1A/ANGPT4/PRNP/PTPN1/CASS4/ITGB2/LIF/PDGFB/RAP2C",101
"GO:0003093","GO:0003093","regulation of glomerular filtration","8/3609","11/14366",0.00122483257734623,0.0322109123205798,0.0271886252908936,"ADORA1/F2R/F2RL1/GJA1/PTPRO/CORO2B/EMP2/PDGFB",8
"GO:0090594","GO:0090594","inflammatory response to wounding","8/3609","11/14366",0.00122483257734623,0.0322109123205798,0.0271886252908936,"IL1A/F2R/ALOX5/MDK/HIF1A/GRN/TGFB1/HMOX1",8
"GO:0043303","GO:0043303","mast cell degranulation","19/3609","39/14366",0.00122577362585142,0.0322109123205798,0.0271886252908936,"PIK3CD/S100A13/GATA2/KIT/LAT2/SYK/NR4A3/STXBP1/GAB2/CBL/RASGRP1/SNAP23/PDPK1/FOXF1/UNC13D/STXBP2/SPHK2/HMOX1/RAC2",19
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","38/3609","96/14366",0.00123224476705801,0.0322364032810711,0.0272101417312292,"RER1/EPHA2/EPHB2/LDLRAP1/PKDCC/TMBIM1/PID1/STAC/PLS1/PRKCI/DAB2/PIK3R1/SQSTM1/NHLRC1/MRAP2/STX7/EGFR/ZDHHC2/KIF5B/SORBS1/ZDHHC5/STX3/PPFIA1/PICALM/TAMALIN/MMP14/LGALS3/PRKCH/AKAP5/AKT1/PTPN9/PDPK1/ZDHHC7/ARHGAP44/STAC2/ITGA3/TGFB1/PRNP",38
